id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21243,"John Miller","Scottish Socialist Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southeast,S13003080,"Paisley Southeast",1,0,Excluded,1,14.00000,-14.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9253,4689,4597,92,1150,3,9
21244,"Ben Smith","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southeast,S13003080,"Paisley Southeast",1,0,Excluded,4,250.00000,0.00000,250.00000,23.00000,273.00000,23.00000,296.00000,-296.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9253,4689,4597,92,1150,3,9
20870,"Janette Swanson","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southeast,S13003080,"Paisley Southeast",1,0,Excluded,6,664.00000,3.00000,667.00000,4.00000,671.00000,37.00000,708.00000,12.00000,720.00000,1.96294,721.96294,-721.96294,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9253,4689,4597,92,1150,3,9
21245,"Michael Thomas Wilson","Liberal Democrats",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southeast,S13003080,"Paisley Southeast",1,0,Excluded,2,114.00000,1.00000,115.00000,-115.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9253,4689,4597,92,1150,3,9
20873,"Stephen Burns","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,1,Elected,6,724.00000,16.04610,740.04610,17.29230,757.33840,1.78754,759.12594,158.76818,917.89412,264.28408,1182.17820,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
20872,"Lorraine Cameron","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,1,Elected,5,972.00000,26.59068,998.59068,42.52153,1041.11221,2.59583,1043.70804,388.50968,1432.21772,-309.21772,1123.00000,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
21215,"James Halpin","Conservative and Unionist Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,0,"Not elected",,751.00000,42.86601,793.86601,9.37538,803.24139,10.15834,813.39973,6.24388,819.64361,5.13253,824.77614,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
20650,"Sean McEvoy Lafferty","Scottish Green Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,0,Excluded,2,157.00000,27.04914,184.04914,-184.04914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
6612,"Eileen McCartin","Liberal Democrats",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,1,Elected,3,993.00000,98.11044,1091.11044,58.46150,1149.57194,-26.57194,1123.00000,0.00000,1123.00000,0.00000,1123.00000,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
20871,"Brian Alexander McGuire","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,0,Excluded,4,560.00000,21.77685,581.77685,19.68769,601.46454,1.72879,603.19333,-603.19333,0.00000,0.00000,0.00000,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
21216,"Kevin Montgomery","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:paisley-southwest,S13003081,"Paisley Southwest",1,1,Elected,1,1457.00000,-334.00000,1123.00000,0.00000,1123.00000,0.00000,1123.00000,0.00000,1123.00000,0.00000,1123.00000,,,,,,,,,,,,,11725,5717,5614,103,1123,4,7
21187,"Bill Brown","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,1,Elected,1,1104.00000,0.00000,1104.00000,-19.00000,1085.00000,0.00000,1085.00000,0.00000,1085.00000,0.00000,1085.00000,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
20862,"Lisa-Marie Hughes","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,1,Elected,6,832.00000,217.78338,1049.78338,0.80887,1050.59225,0.05552,1050.64777,14.94066,1065.58843,22.19498,1087.78341,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
9207,"Peter Morton",Independent,renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,0,Excluded,5,153.00000,2.80890,155.80890,0.67119,156.48009,0.32086,156.80095,21.71782,178.51877,-178.51877,0.00000,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
21188,"Alexander Murrin","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,0,"Not elected",,645.00000,7.67766,652.67766,15.17922,667.85688,0.66312,668.52000,28.47272,696.99272,39.99731,736.99003,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
20644,"Nathalie Rosset","Scottish Green Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,0,"Not elected",,145.00000,3.93246,148.93246,0.24094,149.17340,0.07234,149.24574,30.69820,179.94394,42.12116,222.06510,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
20863,"John Shaw","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,1,Elected,1,1335.00000,-250.00000,1085.00000,0.00000,1085.00000,0.00000,1085.00000,0.00000,1085.00000,0.00000,1085.00000,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
21189,"Ross Stalker","Liberal Democrats",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,0,Excluded,4,123.00000,2.62164,125.62164,0.41304,126.03468,0.45424,126.48892,-126.48892,0.00000,0.00000,0.00000,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
21190,"Jane Strang","Conservative and Unionist Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-north-and-braehead,S13003075,"Renfrew North and Braehead",1,1,Elected,2,1084.00000,3.37068,1087.37068,0.00000,1087.37068,-2.37068,1085.00000,0.00000,1085.00000,0.00000,1085.00000,,,,,,,,,,,,,12118,5558,5421,137,1085,4,8
20645,"Graham Batin","Scottish Green Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,0,Excluded,3,114.00000,1.61062,115.61062,15.14642,130.75704,-130.75704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
21183,"Margaret Devine","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,0,Excluded,4,616.00000,2.48914,618.48914,6.00000,624.48914,22.36605,646.85519,-646.85519,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
21184,"Mark Dougan","Conservative and Unionist Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,0,Excluded,6,725.00000,0.51247,725.51247,2.00000,727.51247,18.07321,745.58568,39.14642,784.73210,50.36991,835.10201,-835.10201,0.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
21185,"Edward Grady","Labour Party",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,1,Elected,5,708.00000,4.31939,712.31939,5.07321,717.39260,10.00000,727.39260,511.17136,1238.56396,-238.56396,1000.00000,0.00000,1000.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
20865,"Cathy McEwan","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,1,Elected,1,1079.00000,-79.00000,1000.00000,0.00000,1000.00000,0.00000,1000.00000,0.00000,1000.00000,0.00000,1000.00000,0.00000,1000.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
21186,"Richard Neville","Trade Unionist and Socialist Coalition",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,0,Excluded,2,48.00000,0.95173,48.95173,-48.95173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,9291,4105,3999,106,1000,3,7
20864,"Jim Paterson","Scottish National Party (SNP)",renfrewshire,Renfrewshire,local.renfrewshire.2017-05-04,UTW:renfrew-south-and-gallowhill,S13003076,"Renfrew South and Gallowhill",1,1,Elected,7,709.00000,64.57122,773.57122,11.51247,785.08369,43.87852,828.96221,27.02494,855.98715,33.31701,889.30416,115.15756,1004.46172,,,,,,,,,,,9291,4105,3999,106,1000,3,7
21807,"Michael Clift",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,0,Excluded,4,178,6.81582,184.81582,47.92113,232.73695,26.63065,259.3676,-259.3676,0,0,0,0,0,,,,,,,,,,,8773,4298,4232,66,1059,3,7
21808,"Eddy Coulson","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,0,Excluded,5,301,7.70484,308.70484,19.69724,328.40208,30.73172,359.1338,48.91239,408.04619,-408.04619,0,0,0,,,,,,,,,,,8773,4298,4232,66,1059,3,7
20103,"Kate Duncan","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,0,Excluded,3,162,3.85242,165.85242,11.92741,177.77983,-177.77983,0,0,0,0,0,0,0,,,,,,,,,,,8773,4298,4232,66,1059,3,7
20075,"Jim Fullarton","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,1,Elected,1,1505,-446,1059,0,1059,0,1059,0,1059,0,1059,0,1059,,,,,,,,,,,8773,4298,4232,66,1059,3,7
21809,"Carol Hamilton","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,1,Elected,2,979,378.12984,1357.12984,-298.12984,1059,0,1059,0,1059,0,1059,0,1059,,,,,,,,,,,8773,4298,4232,66,1059,3,7
21810,"Helen Laing","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,1,Elected,7,831,3.55608,834.55608,6.72846,841.28454,51.81235,893.09689,38.93095,932.02784,68.49923,1000.52707,202.69405,1203.22112,,,,,,,,,,,8773,4298,4232,66,1059,3,7
21811,"Danny Robertson","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002767,S13002767,"East Berwickshire",1,0,Excluded,6,276,19.85478,295.85478,56.00019,351.85497,45.65871,397.51368,77.74049,475.25417,151.29305,626.54722,-626.54722,0,,,,,,,,,,,8773,4298,4232,66,1059,3,7
21730,"Sandy Aitchison",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,1,Elected,5,539,73.89904,612.89904,27.38384,640.28288,92.09092,732.3738,183.79294,916.16674,-9.16674,907,,907,,,,,,,,,,,10979,4599,4533,66,907,4,8
21731,"Andy Anderson","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,1,Elected,1,907,0,907,0,907,0,907,0,907,0,907,0,907,,,,,,,,,,,10979,4599,4533,66,907,4,8
21732,"Caledonia Bhatia","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,0,Excluded,3,249,67.0455,316.0455,53.13132,369.17682,-369.17682,0,0,0,0,0,0,0,,,,,,,,,,,10979,4599,4533,66,907,4,8
19829,"Euan Jardine","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,1,Elected,1,1292,-385,907,0,907,0,907,0,907,0,907,0,907,,,,,,,,,,,10979,4599,4533,66,907,4,8
21733,"John Mitchell","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,0,Excluded,6,523,7.74748,530.74748,28.19192,558.9394,38.78788,597.72728,49.59596,647.32324,1.57788,648.90112,-648.90112,0,,,,,,,,,,,10979,4599,4533,66,907,4,8
21734,"Harry Scott",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,1,Elected,7,460,57.80812,517.80812,14.59596,532.40408,60.02526,592.42934,160.64648,753.07582,3.88746,756.96328,231.29768,988.26096,,,,,,,,,,,10979,4599,4533,66,907,4,8
21735,"David Sharp","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,0,Excluded,2,167,21.45456,188.45456,-188.45456,0,0,0,0,0,0,0,0,0,,,,,,,,,,,10979,4599,4533,66,907,4,8
21736,"Bill White",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002763,S13002763,"Galashiels and District",1,0,Excluded,4,396,45.29296,441.29296,20.78788,462.08084,59.9192,522.00004,-522.00004,0,0,0,0,0,,,,,,,,,,,10979,4599,4533,66,907,4,8
22133,"David Byrne","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,4,57,41.1332,98.1332,2.87008,101.00328,12.8637,113.86698,-113.86698,0,0,0,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
20104,"Kevin Ferguson","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,3,51,42.343,93.343,2.1159,95.4589,-95.4589,0,0,0,0,0,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
22134,"Stuart Marshall",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,1,Elected,1,2283,-1381,902,0,902,0,902,0,902,0,902,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
22135,"Clair Ramage","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,1,Elected,6,478,218.3689,696.3689,1.07228,697.44118,40.54954,737.99072,25.8085,763.79922,141.07766,904.87688,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
19831,"Neil Richards","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,1,Elected,2,596,356.2861,952.2861,-50.2861,902,0,902,0,902,0,902,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
22136,"Ian Turnbull","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,5,140,252.8482,392.8482,17.36972,410.21792,21.34394,431.56186,38.9444,470.50626,-470.50626,0,,,,,,,,,,,,,7128,3631,3605,26,902,3,6
22137,"Watson McAteer",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,1,1496,-631,865,,,,,,,,,,,,,,,,,,,,,6979,3512,3459,53,865,3,4
22138,"Davie Paterson",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,2,665,271.21097,936.21097,,,,,,,,,,,,,,,,,,,,,6979,3512,3459,53,865,3,4
20264,"George Turnbull","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,1,912,0,912,,,,,,,,,,,,,,,,,,,,,6979,3512,3459,53,865,3,4
22139,"Iain Whyte","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002771,S13002771,"Hawick and Hermitage",1,0,"Not elected",,386,96.16812,482.16812,,,,,,,,,,,,,,,,,,,,,6979,3512,3459,53,865,3,4
22130,"Jim Brown","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,1,Elected,7,755,3.5786,758.5786,1.8284,760.407,7.3265,767.7335,27.508,795.2415,81.9579,877.1994,272.6352,1149.8346,,,,,,,,,,,7159,3891,3835,56,959,3,7
19827,"Scott Hamilton","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,1,Elected,1,1026,0,1026,-67,959,0,959,0,959,0,959,0,959,,,,,,,,,,,7159,3891,3835,56,959,3,7
5517,"Kenryck Lloyd-Jones","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,0,Excluded,4,119,8.8848,127.8848,4.6363,132.5211,2.3193,134.8404,-134.8404,0,0,0,0,0,,,,,,,,,,,7159,3891,3835,56,959,3,7
22131,"Harvey Oliver",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,0,Excluded,3,70,11.8464,81.8464,7.9666,89.813,-89.813,0,0,0,0,0,0,0,,,,,,,,,,,7159,3891,3835,56,959,3,7
20263,"Sandy Scott","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,1,Elected,1,1094,-135,959,0,959,0,959,0,959,0,959,0,959,,,,,,,,,,,7159,3891,3835,56,959,3,7
22132,"Rory Stewart",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,0,Excluded,6,600,32.9478,632.9478,23.7692,656.717,51.241,707.958,38.5909,746.5489,54.8377,801.3866,-801.3866,0,,,,,,,,,,,7159,3891,3835,56,959,3,7
20101,"Charles Strang","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002769,S13002769,"Jedburgh and District",1,0,Excluded,5,171,8.1444,179.1444,3.4609,182.6053,2.3193,184.9246,33.3209,218.2455,-218.2455,0,0,0,,,,,,,,,,,7159,3891,3835,56,959,3,7
21822,"Ian H Aitchison",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,0,Excluded,6,333,28.85294,361.85294,0.207,362.05994,26.70358,388.76352,12.32454,401.08806,22.75542,423.84348,-423.84348,0,0,0,,,,,,,,,8320,4415,4326,89,1082,3,8
21823,"Alison Lamond","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,0,Excluded,7,713,2.1452,715.1452,0.00736,715.15256,16.21544,731.368,18.00184,749.36984,60,809.36984,40.75266,850.1225,-850.1225,0,,,,,,,,,8320,4415,4326,89,1082,3,8
21824,"Colin McGrath",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,0,Excluded,3,104,10.40422,114.40422,0.07544,114.47966,-114.47966,0,0,0,0,0,0,0,0,0,,,,,,,,,8320,4415,4326,89,1082,3,8
20077,"Simon Mountford","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,1,Elected,1,1083,,1083,-1,1082,0,1082,0,1082,0,1082,0,1082,0,1082,,,,,,,,,8320,4415,4326,89,1082,3,8
21825,"Sally Prentice","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,0,Excluded,4,116,3.00328,119.00328,0.02852,119.0318,5.3227,124.3545,-124.3545,0,0,0,0,0,0,0,,,,,,,,,8320,4415,4326,89,1082,3,8
21826,"Euan Robson","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,1,Elected,8,636,38.82812,674.82812,0.22816,675.05628,25.15256,700.20884,41.08548,741.29432,46.86084,788.15516,167.1043,955.25946,415.07996,1370.33942,,,,,,,,,8320,4415,4326,89,1082,3,8
20102,"Colin Shaughnessy","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,0,Excluded,5,129,3.64684,132.64684,0.02668,132.67352,11.21544,143.88896,20.10818,163.99714,-163.99714,0,0,0,0,0,,,,,,,,,8320,4415,4326,89,1082,3,8
20078,"Tom Weatherston","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002768,S13002768,"Kelso and District",1,1,Elected,1,1212,-130,1082,0,1082,0,1082,0,1082,0,1082,0,1082,0,1082,,,,,,,,,8320,4415,4326,89,1082,3,8
6592,"John Paton Day","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,3,426,1.4877,427.4877,46.1479,473.6356,-473.6356,0,0,0,0,0,0,0,,,,,,,,,,,8673,4633,4555,78,1139,3,7
21787,"Kevin Drum","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,7,811,1.4442,812.4442,20.0696,832.5138,71.1566,903.6704,7.0348,910.7052,4.80435,915.50955,189.79148,1105.30103,,,,,,,,,,,8673,4633,4555,78,1139,3,7
19826,"Diana Findlay","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,4,523,0.6351,523.6351,20.0696,543.7047,49.1044,592.8091,-592.8091,0,0,0,0,0,,,,,,,,,,,8673,4633,4555,78,1139,3,7
20770,"Rebecca Fraser",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,2,202,0.7482,202.7482,-202.7482,0,0,0,0,0,0,0,0,0,,,,,,,,,,,8673,4633,4555,78,1139,3,7
21788,"Iain Gillespie",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,6,510,3.3495,513.3495,72.3393,585.6888,134.5394,720.2282,54.1392,774.3674,96.77871,871.14611,-871.14611,0,,,,,,,,,,,8673,4633,4555,78,1139,3,7
19830,"Tom Miers","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,5,934,0.9048,934.9048,16.0435,950.9483,63.1914,1014.1397,462.3915,1476.5312,-337.5312,1139,0,1139,,,,,,,,,,,8673,4633,4555,78,1139,3,7
21789,"David Parker",Independent,the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,1,1149,-10,1139,0,1139,0,1139,0,1139,0,1139,0,1139,,,,,,,,,,,8673,4633,4555,78,1139,3,7
20076,"John Greenwell","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,1,Elected,1,1592,-456,1136,0,1136,0,1136,0,1136,0,1136,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
21804,"Donald Moffat","Scottish National Party (SNP)",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,1,Elected,6,962,21.19582,983.19582,12.06668,995.2625,27.6212,1022.8837,101.77243,1124.65613,311.05589,1435.71202,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
21805,"Frances Renton","Liberal Democrats",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,5,539,37.52233,576.52233,88.45828,664.98061,63.62493,728.60554,87.60347,816.20901,-816.20901,0,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
19832,"Mark Rowley","Conservative and Unionist Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,1,Elected,2,1096,338.27383,1434.27383,-298.27383,1136,0,1136,0,1136,0,1136,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
21806,"David Smith","Labour Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,3,175,5.44217,180.44217,19.35328,199.79545,-199.79545,0,0,0,0,0,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
20105,"Pauline Stewart","Scottish Green Party",the-scottish-borders,"The Scottish Borders",local.the-scottish-borders.2017-05-04,UTW:S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,4,177,4.01002,181.01002,19.97316,200.98318,48.01851,249.00169,-249.00169,0,0,0,,,,,,,,,,,,,8488,4637,4541,96,1136,3,6
